uid_a,uid_b,name_a,name_b,comid,sep_m,on_channel,channels_a,channels_b,shared_days,r,median_diff,area_a_km2,area_b_km2,agree_a,agree_b,proposed,seam,evidence
USGS:01105608,USGS:011056081,"WHITMANS POND FISH LADDER AT EAST WEYMOUTH, MA",WHITMANS POND COMBINED BY-PASS & FISH LADDER FLOW,5863459,0.0,discharge,discharge,discharge,639.0,0.1134,-0.1872,32.37485,32.37485,True,True,distinct,,shared_comid+records+source_area
USGS:04057811,USGS:04057812,"GREENWOOD RESERVOIR NEAR GREENWOOD, MI","GREENWOOD AFTERBAY NEAR GREENWOOD, MI",11959926,0.0,gage_height,gage_height,gage_height,6665.0,0.4682,10.351,174.56519120000002,174.56519120000002,True,True,complementary,,shared_comid+records+source_area
USGS:04073468,USGS:434928088553601,"GREEN LAKE INLET AT CT HIGHWAY A NR GREEN LAKE, WI","GREEN LAKE AT COUNTY TRUNK HWY A NR GREEN LAKE, WI",6866237,0.0,,discharge,gage_height,,,,138.564358,266.768764,True,True,complementary,,shared_comid+records+source_area
USGS:04087440,USGS:05536121,"LAKE MICHIGAN AT CHICAGO LOCK AT CHICAGO, IL","CHICAGO RIVER AT CHICAGO LOCK AT CHICAGO, IL",12171405,0.0,gage_height,gage_height,gage_height,6403.0,0.033,0.7955,,,,,complementary,,shared_comid+records+source_area
USGS:0414826503,USGS:0414826504,"TRIB TILE TO KIMBALL DRAIN NEAR SWARTZ CREEK, MI","TRIB TO KIMBALL DRAIN NEAR SWARTZ CREEK, MI",13019761,0.0,discharge,discharge,discharge,2290.0,0.44,0.0,,,True,True,distinct,,shared_comid+records+source_area
USGS:05551000,USGS:05551001,"FOX RIVER AT SOUTH ELGIN, IL","FOX RIVER AT SOUTH ELGIN, IL (TAILWATER)",14762931,0.0,gage_height,discharge+gage_height,gage_height,5959.0,0.9844,1.8288,4030.021328,4030.021328,True,True,complementary,,shared_comid+records+source_area
USGS:05551580,USGS:05551581,"FOX RIVER AT YORKVILLE, IL","FOX RIVER TAILWATER AT YORKVILLE, IL",14763017,0.0,gage_height,discharge+gage_height+spec_cond,gage_height,4760.0,0.9076,1.6796,4672.338352,4672.338352,True,True,complementary,,shared_comid+records+source_area
USGS:05551580,USGS:05551582,"FOX RIVER AT YORKVILLE, IL","FOX RIVER BYPASS AT YORKVILLE, IL",14763017,0.0,gage_height,discharge+gage_height+spec_cond,gage_height,4901.0,0.9379,1.2014,4672.338352,4672.338352,True,True,complementary,,shared_comid+records+source_area
USGS:05551581,USGS:05551582,"FOX RIVER TAILWATER AT YORKVILLE, IL","FOX RIVER BYPASS AT YORKVILLE, IL",14763017,0.0,gage_height,gage_height,gage_height,4957.0,0.9018,-0.4785,4672.338352,4672.338352,True,True,complementary,,shared_comid+records+source_area
USGS:412354086421005,USGS:412354086421006,"KANKAKEE WELL FIELD SH-3 NEAR HANNA, IN","KANKAKEE WELL FIELD WT-3 NEAR HANNA, IN",13433691,0.0,nitrate,nitrate,nitrate,739.0,-0.3923,-6.36,,,True,True,distinct,,shared_comid+records+source_area
USGS:413611087201001,USGS:413611087201002,"CITY HALL NORTH FLUME AT GARY, IN","CITY HALL SOUTH FLUME AT GARY, IN",3398182,0.0,discharge,discharge+gage_height+spec_cond,discharge+gage_height+spec_cond,173.0,0.2997,-0.0,,,True,True,distinct,,shared_comid+records+source_area
USGS:01306495,USGS:01306500,CONNETQUOT RIVER DISTRIBUTARY NEAR OAKDALE NY,CONNETQUOT RIVER NEAR OAKDALE NY,9499636,0.04,discharge,discharge+gage_height+water_temp+spec_cond+turbidity_fnu+diss_oxy+ph,discharge,2807.0,0.6586,-0.6754,71.63906808,63.454706,True,True,distinct,,shared_comid+records+source_area
USGS:443320089212303,USGS:443320089212304,PT-24/09E/13-1447,PT-24/09E/13-1573,9033221,0.95,nitrate,nitrate+water_temp+spec_cond+diss_oxy+ph,nitrate+water_temp+spec_cond+diss_oxy+ph,980.0,0.1504,-5.22,,,True,True,distinct,,shared_comid+records+source_area
USGS:401934089541701,USGS:401934089541702,22N7W-29.1d1 (DP-1),22N7W-29.1d2 (SH-1),13606720,3.11,nitrate,nitrate,nitrate,1031.0,-0.0203,-1.9,,,True,True,distinct,,shared_comid+records+source_area
USGS:411229084541101,USGS:411229084541102,"OVERLAND FLOW EAST OF BULL RAPIDS RD NR HARLAN, IN","DRAIN TILE EAST OF BULL RAPIDS RD NR HARLAN, IN",15667131,4.62,discharge,discharge,discharge,3972.0,0.5375,-0.0003,,,True,True,distinct,,shared_comid+records+source_area
USGS:03063000,USGS:394337079544201,"Monongahela R L&D8 (Lower Pool) @ Point Marion, PA","Monongahela R at Lock & Dam 8, at Point Marion, PA",3768822,5.75,,gage_height,water_temp+spec_cond+ph,,,,7044.76736,7044.76736,True,True,complementary,,shared_comid+records+source_area
USGS:441520088045001,USGS:441520088045002,"GLRI EAST RIVER WATERWAY 3 NEAR GREENLEAF, WI","GLRI EAST RIVER TILE 1 NEAR GREENLEAF, WI",12006723,7.61,discharge,discharge,discharge,3469.0,0.4367,-0.0001,,0.10359952,True,True,distinct,,shared_comid+records+source_area
IWQIS:WQS0096,USGS:05485605,Fourmile Creek at Ankeny (96FCA),"Fourmile Creek near Ankeny, IA DS1",22248777,8.24,,water_temp+turbidity_unknown,discharge,,,,2.589988,160.579256,True,True,complementary,,shared_comid+records+source_area
USGS:01306495,USGS:01306499,CONNETQUOT RIVER DISTRIBUTARY NEAR OAKDALE NY,CONNETQUOT RIVER NEAR NORTH GREAT RIVER NY,9499636,9.75,discharge,discharge+gage_height+water_temp+spec_cond+turbidity_fnu+diss_oxy+ph,discharge,2805.0,0.4417,-0.2048,71.63906808,,True,True,distinct,,shared_comid+records+source_area
USGS:01306499,USGS:01306500,CONNETQUOT RIVER NEAR NORTH GREAT RIVER NY,CONNETQUOT RIVER NEAR OAKDALE NY,9499636,9.78,discharge,discharge,discharge,2829.0,0.9423,-0.4531,,63.454706,True,True,distinct,,shared_comid+records+source_area
IWQIS:WQS0005,IWQIS:WQS9904,English River at Kalona (5ENGK),WQS9904,11918423,11.19,nitrate,nitrate+water_temp+spec_cond+turbidity_unknown+diss_oxy+ph+orthophosphate,nitrate+water_temp,4.0,,1.76,1491.8330879999999,2.589988,True,True,distinct,,shared_comid+records+source_area
USGS:424129077495501,USGS:424129077495502,"NY-SW4 ALFRED FARMS EDGE OF FIELD, SONYEA NY","NY-TL2 ALFRED TILE EDGE OF FIELD, SONYEA",15547349,11.73,discharge,discharge,discharge,2209.0,1.0,-0.0,,,True,True,distinct,,shared_comid+records+source_area
USGS:411228084541701,USGS:411228084541702,"OVERLAND FLOW WEST OF BULL RAPIDS RD NR HARLAN, IN","DRAIN TILE WEST OF BULL RAPIDS RD NR HARLAN, IN",15667131,13.13,discharge,discharge,discharge,2727.0,0.6202,0.0,,,True,True,distinct,,shared_comid+records+source_area
USGS:424131077495801,USGS:424131077495802,"NY-SW3 ALFRED FARMS EDGE OF FIELD, SONYEA NY","NY-TL1 ALFRED TILE EDGE OF FIELD, SONYEA NY",15547349,13.58,discharge,discharge,discharge,1670.0,0.286,-0.0001,,,True,True,distinct,,shared_comid+records+source_area
IWQIS:WQS0083,IWQIS:WQS0085,Shell Rock River at Shell Rock (83 SRRSR),WQS0085,6561217,13.83,nitrate,nitrate+water_temp+turbidity_unknown,nitrate+water_temp+turbidity_unknown,1.0,,-0.04,4522.119048,2.589988,True,True,distinct,,shared_comid+records+source_area
IWQIS:WQS0007,IWQIS:WQS9903,Cedar River at Conesville (7CRC),WQS9903,17557695,20.01,nitrate,nitrate+water_temp+spec_cond+turbidity_unknown+diss_oxy+ph+fchl,nitrate+water_temp+spec_cond+turbidity_unknown+diss_oxy+ph,13.0,0.1563,0.15,20168.236556,0.0,True,True,distinct,,shared_comid+records+source_area
USGS:05429485,USGS:05429500,"LAKE WAUBESA AT MC FARLAND, WI","YAHARA RIVER AT MC FARLAND, WI",13293970,22.52,,gage_height,discharge,,,,846.926076,846.926076,True,True,complementary,,shared_comid+records+source_area
USGS:413611087200901,USGS:413611087201001,"CITY HALL SOUTHEAST FLUME AT GARY, IN","CITY HALL NORTH FLUME AT GARY, IN",3398182,22.98,discharge,discharge+gage_height+spec_cond,discharge+gage_height+spec_cond,174.0,0.6401,0.0004,,,True,True,distinct,,shared_comid+records+source_area
USGS:413611087200901,USGS:413611087201002,"CITY HALL SOUTHEAST FLUME AT GARY, IN","CITY HALL SOUTH FLUME AT GARY, IN",3398182,22.98,discharge,discharge+gage_height+spec_cond,discharge+gage_height+spec_cond,195.0,0.4633,0.0003,,,True,True,distinct,,shared_comid+records+source_area
USGS:413611087201001,USGS:413611087201101,"CITY HALL NORTH FLUME AT GARY, IN","CITY HALL WEST FLUME AT GARY, IN",3398182,22.98,discharge,discharge+gage_height+spec_cond,discharge+gage_height+spec_cond,189.0,0.5008,0.0,,,True,True,distinct,,shared_comid+records+source_area
USGS:413611087201002,USGS:413611087201101,"CITY HALL SOUTH FLUME AT GARY, IN","CITY HALL WEST FLUME AT GARY, IN",3398182,22.98,discharge,discharge+gage_height+spec_cond,discharge+gage_height+spec_cond,228.0,0.6018,0.0,,,True,True,distinct,,shared_comid+records+source_area
USGS:01467688,USGS:01467689,WB Schuylkill River ab Pine Knot Disch at Duncott,"Pine Knot Disch 500 m bl Tunnel at Duncott, PA",4779851,23.28,discharge,discharge+water_temp,discharge+water_temp,1114.0,0.6897,-0.3128,44.288794800000005,,True,True,distinct,,shared_comid+records+source_area
USGS:071948135,USGS:071948150,"North Research Br at the WREC at Fayetteville, AR","Wetland BR at the WREC at Fayetteville, AR",398558,24.79,discharge,discharge,discharge,854.0,0.8177,-0.0003,,,True,True,distinct,,shared_comid+records+source_area
USGS:02485600,USGS:02485601,"ROSS BARNETT RESERVOIR NR JACKSON, MS","PEARL RIVER AT ROSS BARNETT RESERVOIR, MS",15758240,25.99,gage_height,gage_height,gage_height,5302.0,0.0582,13.2603,7899.4634,7899.4634,True,True,complementary,,shared_comid+records+source_area
USGS:01309950,USGS:01310000,BELLMORE CREEK NEAR BELLMORE NY,BELLMORE CREEK AT BELLMORE NY,9499700,26.36,discharge,discharge,discharge,5338.0,0.9537,-0.0161,,36.88142912,True,True,distinct,,shared_comid+records+source_area
USGS:300127090045800,USGS:300128090045800,"Bayou Saint John inside gate at New Orleans, LA","Bayou Saint John outside gate at New Orleans, LA",18910456,30.83,spec_cond,gage_height+water_temp+spec_cond+diss_oxy,gage_height+water_temp+spec_cond+diss_oxy,1271.0,0.8457,41.7708,,,True,True,dual_registration,,shared_comid+records+source_area
USGS:413611087200901,USGS:413612087200901,"CITY HALL SOUTHEAST FLUME AT GARY, IN","CITY HALL NORTHEAST FLUME AT GARY, IN",3398182,31.09,discharge,discharge+gage_height+spec_cond,discharge+gage_height+spec_cond,211.0,0.7979,-0.0,,,True,True,distinct,,shared_comid+records+source_area
USGS:413611087201001,USGS:413612087200901,"CITY HALL NORTH FLUME AT GARY, IN","CITY HALL NORTHEAST FLUME AT GARY, IN",3398182,38.66,discharge,discharge+gage_height+spec_cond,discharge+gage_height+spec_cond,173.0,0.7478,-0.0004,,,True,True,distinct,,shared_comid+records+source_area
USGS:413611087201002,USGS:413612087200901,"CITY HALL SOUTH FLUME AT GARY, IN","CITY HALL NORTHEAST FLUME AT GARY, IN",3398182,38.66,discharge,discharge+gage_height+spec_cond,discharge+gage_height+spec_cond,213.0,0.5334,-0.0002,,,True,True,distinct,,shared_comid+records+source_area
USGS:01460378,USGS:01460380,D&R Ca feeder US of gate at Washington Crossing NJ,Del and Rar Ca feeder at Washington Crossing NJ,2590249,38.94,,discharge,water_temp,,,,,,True,True,complementary,,shared_comid+records+source_area
USGS:07385700,USGS:07385702,"Bayou Teche at Keystone L&D nr St. Martinville, LA",Bayou Teche below Keystone L&D nr St. Martinville,15150946,40.82,gage_height,discharge+gage_height,gage_height,6368.0,0.9205,1.9233,,,True,True,complementary,,shared_comid+records+source_area
IWQIS:WQS0031,IWQIS:WQS9931,Groundwater / Spring at Elkader (31gwBSFH),Groundwater / Spring at Elkader (99qwBSFH),13311475,41.43,nitrate,nitrate+water_temp+spec_cond+turbidity_unknown+diss_oxy+ph+fchl+orthophosphate,nitrate+orthophosphate,3.0,,12.46,266.768764,266.768764,True,True,distinct,,shared_comid+records+source_area
USGS:02076295,USGS:02076296,"WHITE OAK CREEK ABOVE NEAR CHATHAM, VA","WHITE OAK CREEK BELOW NEAR CHATHAM, VA",8712619,42.92,spec_cond,water_temp+spec_cond+turbidity_fnu+diss_oxy+ph,gage_height+water_temp+spec_cond+turbidity_fnu+diss_oxy+ph,145.0,0.9967,0.0729,41.1808092,,True,True,dual_registration,,shared_comid+records+source_area
USGS:413611087200901,USGS:413611087201101,"CITY HALL SOUTHEAST FLUME AT GARY, IN","CITY HALL WEST FLUME AT GARY, IN",3398182,45.96,discharge,discharge+gage_height+spec_cond,discharge+gage_height+spec_cond,211.0,0.5712,0.0002,,,True,True,distinct,,shared_comid+records+source_area
USGS:04170490,USGS:04170500,"KENT LAKE NEAR NEW HUDSON, MI","HURON RIVER NEAR NEW HUDSON, MI",13173829,54.98,,gage_height,discharge,,,,383.318224,383.318224,False,True,complementary,,shared_comid+records+source_area
USGS:413611087201101,USGS:413612087200901,"CITY HALL WEST FLUME AT GARY, IN","CITY HALL NORTHEAST FLUME AT GARY, IN",3398182,55.49,discharge,discharge+gage_height+spec_cond,discharge+gage_height+spec_cond,237.0,0.6869,-0.0002,,,True,True,distinct,,shared_comid+records+source_area
IWQIS:WQS0093,USGS:05481950,Beaver Creek at Johnston (93BCJ),"Beaver Creek near Grimes, IA",6597304,57.67,,water_temp+turbidity_unknown,discharge,,,,2.589988,927.215704,True,False,complementary,,shared_comid+records+source_area
USGS:424129077495501,USGS:424131077495802,"NY-SW4 ALFRED FARMS EDGE OF FIELD, SONYEA NY","NY-TL1 ALFRED TILE EDGE OF FIELD, SONYEA NY",15547349,61.46,discharge,discharge,discharge,2209.0,1.0,-0.0001,,,True,True,distinct,,shared_comid+records+source_area
USGS:06610685,USGS:410704095524301,"Offutt Ditch (Bellevue Drain) nr Offutt AFB, Nebr.","Base Lake at Offutt AFB nr Bellevue, Nebr.",940230021,62.15,gage_height,gage_height,gage_height,73.0,-0.3204,0.1158,,,True,False,complementary,,shared_comid+records+source_area
USGS:464115097254700,USGS:464115097255000,"DISCOVERY FARMS WATERWAY SITE 2 NEAR EMBDEN, ND","DISCOVERY FARMS WATERWAY SITE 1 NEAR EMBDEN, ND",14254591,63.98,discharge,discharge,discharge,2649.0,0.4986,0.0,,,False,False,distinct,,shared_comid+records+source_area
USGS:424129077495501,USGS:424131077495801,"NY-SW4 ALFRED FARMS EDGE OF FIELD, SONYEA NY","NY-SW3 ALFRED FARMS EDGE OF FIELD, SONYEA NY",15547349,70.32,discharge,discharge,discharge,1670.0,0.8445,0.0,,,True,True,dual_registration,,shared_comid+records+source_area
USGS:04037400,USGS:04037500,"CISCO LAKE NEAR WATERSMEET, MI","CISCO BRANCH ONTONAGON R AT CISCO LAKE OUTLET, MI",11952111,70.68,,gage_height,discharge,,,,131.0533928,131.3123916,True,True,complementary,,shared_comid+records+source_area
USGS:424129077495502,USGS:424131077495802,"NY-TL2 ALFRED TILE EDGE OF FIELD, SONYEA","NY-TL1 ALFRED TILE EDGE OF FIELD, SONYEA NY",15547349,71.01,discharge,discharge,discharge,2209.0,1.0,-0.0,,,True,True,distinct,,shared_comid+records+source_area
USGS:055451345,USGS:423525088260400,"WHITE RIVER AT CENTER STREET AT LAKE GENEVA, WI","GENEVA LAKE AT LAKE GENEVA, WI",14768740,74.73,,discharge,gage_height,,,,74.3326556,74.3326556,True,True,complementary,,shared_comid+records+source_area
USGS:07250550,USGS:07250551,"AR River at James W. Trimble L&D nr Van Buren, AR","ARK RIVER HYDROPLANT AT TRIMBLE L&D NR VAN BUREN,",7756168,74.81,discharge,discharge,discharge,3600.0,-0.1851,127.4258,391088.18799999997,389914.923436,True,False,distinct,,shared_comid+records+source_area
IWQIS:WQS0100,USGS:05484800,Walnut Creek at Des Moines (100WCDM),"Walnut Creek at Des Moines, IA",6609844,76.93,,water_temp+turbidity_unknown,discharge,,,,2.589988,203.05505920000002,True,True,complementary,,shared_comid+records+source_area
USGS:424129077495502,USGS:424131077495801,"NY-TL2 ALFRED TILE EDGE OF FIELD, SONYEA","NY-SW3 ALFRED FARMS EDGE OF FIELD, SONYEA NY",15547349,80.73,discharge,discharge,discharge,1670.0,0.2637,0.0,,,True,True,distinct,,shared_comid+records+source_area
USGS:401350073594801,USGS:401350073595201,Atlantic Oc in Deal Lk surge chmbr at Asbury Pk NJ,Deal Lake at Flume House at Asbury Park NJ,6261966,82.54,spec_cond,water_temp+spec_cond+diss_oxy+ph,water_temp+spec_cond+turbidity_fnu+diss_oxy+ph,21.0,0.7181,4712.6042,,,True,True,distinct,,shared_comid+records+source_area
USGS:05549500,USGS:05549501,"FOX RIVER NEAR MCHENRY, IL","FOX RIVER (TAILWATER) NEAR MCHENRY, IL",14771660,93.18,gage_height,gage_height+water_temp+spec_cond+turbidity_fnu+diss_oxy+ph+fchl+fpc,gage_height,4693.0,-0.0316,0.4303,3237.485,3237.485,False,True,complementary,,shared_comid+records+source_area
USGS:421650071120401,USGS:421652071120601,"MA-HWY-I95S-HMA-STATION 00567 NEEDHAM, MA","MA-HWY-I95S-OGFC-STATION 00568 NEEDHAM, MA",5867775,94.78,discharge,discharge+water_temp+spec_cond,discharge+water_temp+spec_cond,1779.0,0.9277,0.0,,,True,True,dual_registration,,shared_comid+records+source_area
USGS:0414826544,USGS:0414826545,"TRIB TO LUM DRAIN ADJ SHARP RD NR SWARTZ CREEK, MI","TRIB TILE TO LUM DRAIN NEAR SWARTZ CREEK, MI",13019703,95.8,discharge,discharge,discharge,1992.0,0.6183,-0.0003,,,True,True,distinct,,shared_comid+records+source_area
USGS:03071590,USGS:03071600,"CHEAT LAKE NEAR STEWARTSTOWN, WV","CHEAT RIVER AT LAKE LYNN, PA",3773975,96.32,,water_temp+spec_cond+diss_oxy+ph,gage_height,,,,3654.473068,3654.473068,False,False,complementary,,shared_comid+records+source_area
USGS:02074556,USGS:02074557,"SANDY CREEK ABOVE NEAR MOUNT HERMAN, VA","SANDY CREEK BELOW NEAR MOUNT HERMAN, VA",8672141,97.06,spec_cond,gage_height+water_temp+spec_cond+turbidity_fnu+diss_oxy+ph,gage_height+water_temp+spec_cond+turbidity_fnu+diss_oxy+ph,147.0,0.9959,1.1875,11.68084588,11.732645640000001,True,True,dual_registration,,shared_comid+records+source_area
IWQIS:WQS0079,USGS:06810000,Nishnabotna River at Hamburg (79NRH),"Nishnabotna River above Hamburg, IA",659674,98.47,,water_temp+turbidity_unknown,discharge+gage_height,,,,2.589988,7267.5063279999995,True,True,complementary,,shared_comid+records+source_area
USGS:450615091444001,USGS:450618091444001,"DISCOVERY FARMS-RED CEDAR WATERWAY 1 NR COLFAX, WI","DISCOVERY FARMS-RED CEDAR WATERWAY 2 NR COLFAX, WI",13083379,101.98,discharge,discharge,discharge,719.0,0.9674,0.0,0.005179976,0.015539928,True,True,dual_registration,,shared_comid+records+source_area
USGS:01100870,USGS:01100871,"MERRIMACK RIVER AT NEWBURYPORT, MA","MERRIMACK RIVER AT BRIDGE MARINA AT SALISBURY, MA",6742840,104.46,,gage_height,water_temp+diss_oxy,,,,,12949.94,True,True,distinct,,shared_comid+records+source_area
USGS:01362336,USGS:01362345,STONY CLOVE CR AT JANSSEN RD AT LANESVILLE NY,HOLLOW TREE BROOK AT ST HWY 214 AT LANESVILLE NY,6189746,107.4,turbidity_fnu,discharge+gage_height+turbidity_fnu,turbidity_fnu,1471.0,0.3531,-6.7738,23.957389,12.017544319999999,True,True,weak_evidence,,shared_comid+records+source_area
IWQIS:WQS0088,USGS:05458900,West Fork Cedar River at Finchford (88 WFCF),"West Fork Cedar River at Finchford, IA",2165301,108.18,,nitrate+water_temp+spec_cond+turbidity_unknown+diss_oxy+ph,discharge,,,,2191.129848,2191.129848,True,True,distinct,,shared_comid+records+source_area
USGS:391040084343800,USGS:391043084343500,M Branch Shepherd Creek at RM 0.04 near Mt Airy OH,M Branch Shepherd Creek at RM 0.15 near Mt Airy OH,3405159,109.46,discharge,discharge,discharge,301.0,0.9847,0.0,0.7251966400000001,0.6992967600000001,True,True,dual_registration,,shared_comid+records+source_area
USGS:424242090230701,USGS:424245090231000,"U.W. PLATTEVILLE FARMS SITE 07 NR PLATTEVILLE, WI","U.W. PLATTEVILLE FARMS SITE 08 NR PLATTEVILLE, WI",13356888,109.81,discharge,discharge,discharge,363.0,0.9958,0.0,0.1691262164,0.11654946,True,True,dual_registration,,shared_comid+records+source_area
USGS:422204083023901,USGS:422207083023601,COMBINED SEWER ACCESS SITE B AT RECOVERY PARK,COMBINED SEWER ACCESS SITE E AT RECOVERY PARK,10850310,110.84,spec_cond,water_temp+spec_cond,water_temp+spec_cond,290.0,0.3511,167.3229,,,False,False,distinct,,shared_comid+records+source_area
USGS:411605084240800,USGS:411607084241200,Unnamed trib abv wetland nr Winn Rd nr Defiance OH,Inflow to wetland nr Winn Rd nr Defiance OH,15649067,111.35,discharge,discharge,discharge,1052.0,0.6356,0.0,3.4446840400000003,,True,True,distinct,,shared_comid+records+source_area
IWQIS:WQS0121,USGS:06809500,East Nishnabotna River at Red Oak (121ENRRO),"East Nishnabotna River at Red Oak, IA",19166807,116.8,,nitrate,discharge+gage_height,,,,2315.449272,2315.449272,True,True,distinct,,shared_comid+records+source_area
USGS:422302071083801,USGS:422303071084301,"FRESH POND IN GATE HOUSE AT CAMBRIDGE, MA","FRESH POND BUOY, NEAR INTAKE AT CAMBRIDGE, MA",5866419,117.8,water_temp,water_temp+spec_cond,water_temp+fpc,797.0,0.996,0.0969,,,True,True,weak_evidence,,shared_comid+records+source_area
IWQIS:WQS0123,USGS:05387440,Upper Iowa River at Bluffton (WQS123 UIRB),"Upper Iowa River at Bluffton, IA",13336562,125.04,,nitrate,discharge,,,,950.525596,950.525596,True,True,distinct,,shared_comid+records+source_area
USGS:03086000,USGS:03086001,"Ohio River at Sewickley, PA","Ohio River (lower pool) at Sewickley, PA",3821215,127.48,,discharge,gage_height,,,,50504.765999999996,,False,True,distinct,,shared_comid+records+source_area
USGS:431208089314901,USGS:431212089314801,"DANE CO. MRBI TILE NO. 1 NR SPRINGFIELD CORNERS,WI","DANE CO MRBI WATERWAY 2 NR SPRINGFIELD CORNERS, WI",13293462,129.15,discharge,discharge,discharge,365.0,0.5363,0.0001,0.0989375416,0.060346720400000005,True,True,distinct,,shared_comid+records+source_area
IWQIS:WQS0118,USGS:05418500,Maquoketa River at Maquoketa (118MRM),"Maquoketa River near Maquoketa, IA",13375649,129.55,,nitrate+water_temp+spec_cond+turbidity_unknown+diss_oxy+ph,discharge+gage_height,,,,4022.2513639999997,4022.2513639999997,True,True,distinct,,shared_comid+records+source_area
USGS:0207635082,USGS:0207635085,"CHERRYSTONE CK ABOVE NR CO RD 1444 NR CHATHAM, VA","CHERRYSTONE CK BELOW NR CO RD 1444 NR CHATHAM, VA",8712295,130.35,spec_cond,water_temp+spec_cond+turbidity_fnu+diss_oxy+ph,gage_height+water_temp+spec_cond+turbidity_fnu+diss_oxy+ph,145.0,0.9997,-0.1354,96.34755360000001,96.34755360000001,True,True,dual_registration,,shared_comid+records+source_area
IWQIS:WQS0033,USGS:05490500,Des Moines River at Keosauqua (33DMRK),"Des Moines River at Keosauqua, IA",4998271,130.8,,nitrate+water_temp+turbidity_unknown,discharge+gage_height,,,,36358.251544,36358.251544,True,True,distinct,,shared_comid+records+source_area
USGS:411607084241200,USGS:411610084240800,Inflow to wetland nr Winn Rd nr Defiance OH,Wetland outflow near Winn Rd near Defiance OH,15649067,131.28,discharge,discharge,discharge,1033.0,0.9339,0.0,,,True,True,dual_registration,,shared_comid+records+source_area
USGS:03039040,USGS:03039041,"Allegheny River at Lock & Dam 5 near Freeport, PA","Allegheny River bl Lock & Dam 5 near Freeport, PA",11049952,131.85,spec_cond,gage_height+water_temp+spec_cond,gage_height+water_temp+spec_cond+diss_oxy,0.0,,,24226.747752,24190.48792,True,True,sequential,2017-12-19..2018-05-30,shared_comid+records+source_area
IWQIS:WQP0010,USGS:05451500,Iowa River at Marshalltown (WQP10 IRM),"Iowa River at Marshalltown, IA",17539323,134.17,,nitrate+water_temp+turbidity_unknown,discharge,,,,2.589988,3967.861616,True,True,distinct,,shared_comid+records+source_area
USGS:450654091441501,USGS:450659091441401,"DISCOVERY FARMS-RED CEDAR WATERWAY 3 NR COLFAX, WI","DISCOVERY FARMS-RED CEDAR WATERWAY 4 NR COLFAX, WI",13082869,134.32,discharge,discharge,discharge,712.0,0.9697,0.0,0.00647497,0.0028489868000000002,False,False,dual_registration,,shared_comid+records+source_area
IWQIS:WQP0013,USGS:05481650,Des Moines River at Des Moines (Saylorville 2 Downstream),"Des Moines River near Saylorville, IA",6597718,135.57,,nitrate,discharge,,,,2.589988,15128.119908,True,True,distinct,,shared_comid+records+source_area
IWQIS:WQS0010,USGS:05474000,Skunk River at Augusta (10SRA),"Skunk River at Augusta, IA",7006146,139.06,,nitrate+water_temp+spec_cond+turbidity_unknown+diss_oxy+ph+fchl,discharge,,,,11168.028256,11168.028256,True,True,distinct,,shared_comid+records+source_area
USGS:411228084541701,USGS:411229084541102,"OVERLAND FLOW WEST OF BULL RAPIDS RD NR HARLAN, IN","DRAIN TILE EAST OF BULL RAPIDS RD NR HARLAN, IN",15667131,139.14,discharge,discharge,discharge,3342.0,0.4654,-0.0004,,,True,True,distinct,,shared_comid+records+source_area
USGS:411228084541701,USGS:411229084541101,"OVERLAND FLOW WEST OF BULL RAPIDS RD NR HARLAN, IN","OVERLAND FLOW EAST OF BULL RAPIDS RD NR HARLAN, IN",15667131,143.6,discharge,discharge,discharge,3340.0,0.906,0.0,,,True,True,dual_registration,,shared_comid+records+source_area
USGS:391059084345500,USGS:391101084344900,W Branch Shepherd Creek at RM 0.40 near Mt Airy OH,"Unnamed Drainage at Westonridge Rd, Mt Airy OH",3405159,144.83,discharge,discharge,discharge,485.0,0.6793,0.0006,0.28489868,,True,True,distinct,,shared_comid+records+source_area
USGS:391100084344300,USGS:391101084344900,"Unnamed Drainage at Horizonvue Dr, Mt Airy OH","Unnamed Drainage at Westonridge Rd, Mt Airy OH",3405159,146.0,discharge,discharge,discharge,1217.0,0.6734,0.0,,,True,True,distinct,,shared_comid+records+source_area
USGS:411228084541702,USGS:411229084541102,"DRAIN TILE WEST OF BULL RAPIDS RD NR HARLAN, IN","DRAIN TILE EAST OF BULL RAPIDS RD NR HARLAN, IN",15667131,150.69,discharge,discharge,discharge,2954.0,0.7434,-0.0004,,,True,True,distinct,,shared_comid+records+source_area
USGS:442114088085701,USGS:442119088085501,"GLRI WATERWAY NUMBER 5 NR WRIGHTSTOWN, WI","GLRI WATERWAY NUMBER 4 NR WRIGHTSTOWN, WI",12007781,154.39,discharge,discharge,discharge,4122.0,0.9299,0.0,0.01942491,0.020201906399999997,True,True,dual_registration,,shared_comid+records+source_area
USGS:411228084541702,USGS:411229084541101,"DRAIN TILE WEST OF BULL RAPIDS RD NR HARLAN, IN","OVERLAND FLOW EAST OF BULL RAPIDS RD NR HARLAN, IN",15667131,155.09,discharge,discharge,discharge,2952.0,0.6557,0.0,,,True,True,distinct,,shared_comid+records+source_area
USGS:01073389,USGS:430509071092201,"Pawtuckaway Lake near Nottingham, NH","BURNHAMS MARSHES NEAR NOTTINGHAM, NH",5848650,155.13,gage_height,gage_height+water_temp+spec_cond+turbidity_fnu+diss_oxy+ph,gage_height,199.0,0.5395,-0.3593,,,True,True,weak_evidence,,shared_comid+records+source_area
