config,stage,seed,k,lofo_r2
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,490,0.481213495825139
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,500,0.4812100291501455
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,550,0.4811082114091812
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,600,0.4814141854133118
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,650,0.4815839447448591
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,700,0.481343398248406
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,750,0.4798799586508528
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,800,0.4801803018636725
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,850,0.4804546636586623
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,900,0.4804732828853111
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,950,0.4805946362657464
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,1000,0.4798014199991317
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,1050,0.479039666621274
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,1100,0.4783533242014907
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,1150,0.4788894044864205
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,1200,0.478017362676682
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,1250,0.477804285880594
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,1300,0.4777054600390689
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,1350,0.4771076835005268
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,1400,0.4772467773988931
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,1450,0.4770010285956509
"lr=0.05, depth=3, lam=0.02(246)",STAGE 2/6 depth+lam,42,1500,0.4768788548613617
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,50,0.4385565405864009
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,100,0.477995635948151
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,150,0.483738397949398
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,160,0.4860651810985686
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,170,0.4867066048238204
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,180,0.4872039766273687
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,190,0.4867257652301956
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,200,0.4873491745395464
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,210,0.4874615239185129
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,220,0.4872171356167271
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,230,0.487653566710556
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,240,0.4867776088761022
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,250,0.4868778930139595
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,260,0.4870001058643664
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,270,0.4874131276126942
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,280,0.4871599108548486
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,290,0.486787737569006
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,300,0.48599285896932
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,350,0.4866537327576291
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,400,0.4849819825182051
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,450,0.4845458528389615
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,500,0.484302777563118
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,550,0.4838178955712386
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,600,0.4840069155815856
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,650,0.484081358407056
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,700,0.4845517350468262
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,750,0.4846320473454961
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,800,0.4846681089779032
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,850,0.4843257091687901
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,900,0.4839496453858315
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,950,0.4834197631771219
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,1000,0.4827593319357364
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,1050,0.4824794447462254
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,1100,0.4820517166453579
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,1150,0.4824641424235432
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,1200,0.4819517162654626
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,1250,0.4817425408195546
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,1300,0.481901124197325
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,1350,0.4818179479918125
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,1400,0.481847805267154
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,1450,0.4815346154126153
"lr=0.05, depth=3, lam=0.1(1232)",STAGE 2/6 depth+lam,42,1500,0.4814327259118265
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,50,0.4161724470589435
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,100,0.4663811608241185
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,150,0.4789805690517317
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,200,0.4829157462053968
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,250,0.4866784325784914
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,300,0.4874698156525213
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,350,0.4872007792486165
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,400,0.4865199646376453
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,450,0.4862626309394756
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,500,0.4869244496581899
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,550,0.4862340981963212
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,600,0.4870696930011287
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,650,0.4870635440019243
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,700,0.4872866617736168
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,750,0.4872430215485979
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,800,0.4869453615852693
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,850,0.4882874619631844
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,900,0.4883553058524419
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,950,0.4887948184429403
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,1000,0.4888981463054888
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,1010,0.4891715955744122
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,1020,0.4891968452676172
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,1030,0.489428894233044
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,1040,0.4894720757116825
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,1050,0.4896734712917541
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,1060,0.489636348394191
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,1070,0.4895000305041956
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,1080,0.4891150098158674
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,1090,0.4890721756790371
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,1100,0.4889744479701663
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,1150,0.4889770177521568
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,1200,0.4889451084651396
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,1250,0.4890765707929244
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,1300,0.4887186475229084
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,1350,0.4888044163890074
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,1400,0.4891013274796189
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,1450,0.488976861275439
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,1460,0.4890532361531075
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,1470,0.4891599594789163
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,1480,0.4892729787642391
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,1490,0.4891853661385433
"lr=0.05, depth=3, lam=0.3(3695)",STAGE 2/6 depth+lam,42,1500,0.4892359629182822
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,50,0.4570194758055409
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,100,0.4737083277074977
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,150,0.4821442525495162
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,200,0.4842197503147095
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,210,0.4862973064982485
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,220,0.4872402729792141
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,230,0.4872722322562638
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,240,0.4876671009440327
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,250,0.4874229739414286
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,260,0.4872799986577482
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,270,0.4866369531900141
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,280,0.4860123238558249
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,290,0.4846894816955339
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,300,0.4850874430087815
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,350,0.4834098438695151
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,360,0.4835536412926017
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,370,0.4838633259481087
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,380,0.4846992394675855
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,390,0.4850722060085239
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,400,0.4854892941667049
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,410,0.4852537512667414
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,420,0.4846141293356347
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,430,0.484144279415395
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,440,0.4839671331844363
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,450,0.4834405202506397
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,500,0.4814994174533255
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,550,0.4811351928712212
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,600,0.4803716463122587
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,650,0.4787739200581371
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,700,0.4776719486433204
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,750,0.4760158988532967
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,800,0.4758041682071736
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,850,0.4759959652021306
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,900,0.4748331938273619
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,950,0.4746281251601005
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,1000,0.474495076454525
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,1050,0.4728635845806317
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,1100,0.4722288908604505
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,1150,0.4715822824891862
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,1200,0.4709843544127825
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,1250,0.4701899755829034
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,1300,0.4684008226779075
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,1350,0.467861243041521
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,1400,0.4671774702136447
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,1450,0.467013743030071
"lr=0.05, depth=4, lam=0.002(12)",STAGE 2/6 depth+lam,42,1500,0.466509199698224
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,50,0.4531770969451127
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,100,0.4779008186528418
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,150,0.4843299852326259
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,200,0.4837452930863321
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,250,0.4855422768058204
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,300,0.4867027116489101
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,350,0.4871874838927861
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,400,0.4865938549919631
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,450,0.4858889202824039
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,500,0.4868191494049
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,510,0.4863918337843728
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,520,0.4866451551157381
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,530,0.4870125510608389
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,540,0.4874803842365381
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,550,0.4875010933631546
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,560,0.4876502995713688
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,570,0.4878000410282949
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,580,0.4879821596588187
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,590,0.4882213221759638
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,600,0.4872761736520379
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,610,0.4873060529968528
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,620,0.4871350347868207
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,630,0.48681330314189
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,640,0.486973326208561
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,650,0.4867816827861043
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,700,0.4865562599637699
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,750,0.4863389480491024
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,800,0.4858140320747088
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,850,0.486036082113052
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,900,0.4854231822077742
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,950,0.484672983862205
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,1000,0.4847372758072175
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,1050,0.4844212937328843
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,1100,0.4853811804785802
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,1150,0.4852756052104074
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,1200,0.4860295248769753
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,1250,0.4862498163501668
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,1300,0.4865314366724107
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,1350,0.4863418118267535
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,1400,0.4866841274133552
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,1450,0.4865777908741207
"lr=0.05, depth=4, lam=0.02(123)",STAGE 2/6 depth+lam,42,1500,0.4865590415685831
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,50,0.446564675623564
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,100,0.4768498699747129
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,150,0.4808216869317975
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,200,0.4855927237046493
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,210,0.485678552103631
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,220,0.4857367191376125
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,230,0.4857384662067117
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,240,0.4862429763092057
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,250,0.4866984314926575
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,260,0.4873096666015839
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,270,0.4877045227993767
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,280,0.4872261056720611
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,290,0.4868545437152463
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,300,0.4871327055665614
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,310,0.4869537671605234
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,320,0.4866970658185461
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,330,0.4868163082750432
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,340,0.4861615341407602
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,350,0.4860359613653398
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,400,0.4855375296008312
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,450,0.4849135203974896
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,500,0.4846848240958608
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,550,0.4843125532061658
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,600,0.4842748903450575
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,650,0.483859998872916
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,700,0.4837144413386434
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,750,0.4834487479123542
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,800,0.4827674905160906
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,850,0.4817765574753514
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,900,0.4810646655307337
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,950,0.4807878411236325
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,1000,0.4803453696475982
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,1050,0.4803634268798555
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,1100,0.4801988939915304
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,1150,0.4800363470648002
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,1200,0.4800210656215873
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,1250,0.4793916621156702
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,1300,0.4791477562595022
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,1350,0.4790624389067437
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,1400,0.4790511141234957
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,1450,0.4788087796088215
"lr=0.05, depth=4, lam=0.1(616)",STAGE 2/6 depth+lam,42,1500,0.4788803904345335
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,50,0.4366979560264773
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,100,0.4733812680828092
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,150,0.4803582408418955
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,200,0.4842286166951975
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,250,0.4849031014682177
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,300,0.484953452098803
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,350,0.4846061470103813
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,400,0.4855081346485476
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,450,0.4855903985043722
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,500,0.48657254073397
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,550,0.4869194027276493
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,560,0.486441056644029
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,570,0.4863907001585493
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,580,0.4867427776508262
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,590,0.486986749265453
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,600,0.4871297054951333
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,610,0.487427555543274
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,620,0.4874055752582528
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,630,0.4875462777424115
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,640,0.4873252107969982
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,650,0.4871972844285566
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,660,0.4873676628206834
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,670,0.4870628209816411
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,680,0.4867384636756942
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,690,0.4867318068612027
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,700,0.4865409200337862
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,750,0.4863719130526653
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,800,0.4860944665609964
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,850,0.4859709802211731
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,900,0.4854889515206219
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,950,0.4857196573635348
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,1000,0.4851355620627582
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,1050,0.4850856319689695
"lr=0.05, depth=4, lam=0.3(1848)",STAGE 2/6 depth+lam,42,1100,0.4845631926824887
