ID,description,units,themeLabel
CAT_CDL13_28,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Oats.,percent,Land Cover
CAT_CDL13_29,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Millet.,percent,Land Cover
CAT_CDL13_30,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Speltz.,percent,Land Cover
CAT_CDL13_31,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Canola.,percent,Land Cover
CAT_CDL13_32,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Flaxseed.,percent,Land Cover
CAT_CDL13_33,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Safflower.,percent,Land Cover
CAT_CDL13_34,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Rape seed.,percent,Land Cover
CAT_CDL13_35,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Mustard.,percent,Land Cover
CAT_CDL13_36,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Alfalfa.,percent,Land Cover
CAT_CDL13_37,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Other hay/non alfalfa.,percent,Land Cover
CAT_CDL13_38,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Camelina.,percent,Land Cover
CAT_CDL13_39,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Buckwheat.,percent,Land Cover
CAT_CDL13_41,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Sugarbeets.,percent,Land Cover
CAT_CDL13_42,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Dry beans.,percent,Land Cover
CAT_CDL13_43,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Potatoes.,percent,Land Cover
CAT_CDL13_44,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Other crops.,percent,Land Cover
CAT_CDL13_45,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Sugarcane.,percent,Land Cover
CAT_CDL13_46,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Sweet potatoes.,percent,Land Cover
CAT_CDL13_47,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Miscellaneous vegetables and fruits.,percent,Land Cover
CAT_CDL13_48,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Watermelons.,percent,Land Cover
CAT_CDL13_49,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Onions.,percent,Land Cover
CAT_CDL13_50,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Cucumbers.,percent,Land Cover
CAT_CDL13_51,"2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Chick peas,   -9999 denotes NODATA, source coverage does not extend into catchment or is a flow line with no catchment.",percent,Land Cover
CAT_CDL13_52,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Lentils.,percent,Land Cover
CAT_CDL13_53,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Peas.,percent,Land Cover
CAT_CDL13_54,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Tomatoes.,percent,Land Cover
CAT_CDL13_55,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Caneberries.,percent,Land Cover
CAT_CDL13_56,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Hops.,percent,Land Cover
CAT_CDL13_57,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Herbs.,percent,Land Cover
CAT_CDL13_58,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Clover/wild flowers.,percent,Land Cover
CAT_CDL13_59,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Sod/grass seed.,percent,Land Cover
CAT_CDL13_60,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Switchgrass.,percent,Land Cover
CAT_CDL13_61,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Fallow/idle cropland.,percent,Land Cover
CAT_CDL13_66,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Cherries.,percent,Land Cover
CAT_CDL13_67,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Peaches.,percent,Land Cover
CAT_CDL13_68,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Apples.,percent,Land Cover
CAT_CDL13_69,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Grapes.,percent,Land Cover
CAT_CDL13_70,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Christmas trees.,percent,Land Cover
CAT_CDL13_71,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Other tree crops.,percent,Land Cover
CAT_CDL13_72,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Citrus.,percent,Land Cover
CAT_CDL13_74,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Pecans.,percent,Land Cover
CAT_CDL13_75,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Almonds.,percent,Land Cover
CAT_CDL13_76,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Walnuts.,percent,Land Cover
CAT_CDL13_77,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Pears.,percent,Land Cover
CAT_CDL13_92,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Aquaculture.,percent,Land Cover
CAT_CDL13_111,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Open water.,percent,Land Cover
CAT_CDL13_112,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Perennial ice/snow.,percent,Land Cover
CAT_CDL13_121,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Developed/open space.,percent,Land Cover
CAT_CDL13_122,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Developed/low intensity.,percent,Land Cover
CAT_CDL13_123,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Developed/medium intensity.,percent,Land Cover
CAT_CDL13_124,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Developed/high intensity.,percent,Land Cover
CAT_CDL13_131,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Barren.,percent,Land Cover
CAT_CDL13_141,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Deciduous forest.,percent,Land Cover
CAT_CDL13_142,2013 estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Evergreen forest.,percent,Land Cover
